Epoch	SuccessRate	AverageLossPi	AverageLossQ	AverageMMDEntropy	TotalEnvInteracts
227	0.3812500238418579	8.927276	0.7292312	4.3468776	36320000
228	0.46875	8.934458	0.72391224	4.3229976	36480000
229	0.3500000238418579	8.9359665	0.7358776	4.3367596	36640000
230	0.375	8.909667	0.7179749	4.325943	36800000
231	0.44999998807907104	8.833089	0.7183826	4.307318	36960000
232	0.3812500238418579	8.897553	0.730977	4.3333488	37120000
233	0.49375003576278687	8.893457	0.71352285	4.329705	37280000
234	0.44999998807907104	8.889967	0.70903844	4.3053393	37440000
235	0.34375	8.939008	0.73520863	4.328787	37600000
236	0.44999998807907104	8.912171	0.73147136	4.2967777	37760000
237	0.45000001788139343	8.9018345	0.7287057	4.306622	37920000
238	0.3812500238418579	8.852433	0.72022754	4.2878566	38080000
239	0.4312500059604645	8.891713	0.73336756	4.294093	38240000
240	0.4749999940395355	8.869507	0.7332046	4.31683	38400000
241	0.42500001192092896	8.902951	0.74628395	4.3361263	38560000
242	0.3812500238418579	8.833222	0.7284325	4.32387	38720000
243	0.40000003576278687	8.918276	0.7371894	4.350034	38880000
244	0.375	8.932479	0.7314704	4.314719	39040000
245	0.3812500238418579	8.890567	0.7398771	4.2988377	39200000
246	0.36250001192092896	8.943219	0.73667586	4.3307853	39360000
247	0.38749998807907104	8.887658	0.73891723	4.3105655	39520000
248	0.4124999940395355	8.887863	0.73163503	4.322178	39680000
249	0.38749998807907104	8.901381	0.7383721	4.3231797	39840000
250	0.46875	8.904193	0.74468917	4.3393946	40000000
251	0.41874998807907104	8.902886	0.7416708	4.3413196	40160000
252	0.38749998807907104	8.857341	0.741541	4.3216844	40320000
253	0.34375	8.869739	0.7453293	4.3432097	40480000
254	0.3500000238418579	8.863289	0.7477705	4.324039	40640000
255	0.4624999761581421	8.87409	0.7253419	4.3233213	40800000
256	0.38750001788139343	8.906461	0.7399285	4.347318	40960000
257	0.375	8.924945	0.7290798	4.34212	41120000
258	0.39375001192092896	8.915031	0.7231804	4.325038	41280000
259	0.38750001788139343	8.843627	0.73736805	4.309879	41440000
260	0.3687499761581421	8.852051	0.72546506	4.3345995	41600000
261	0.39375001192092896	8.862694	0.7300484	4.3591037	41760000
262	0.33125001192092896	8.79319	0.7360806	4.3124804	41920000
263	0.38749998807907104	8.848426	0.7499187	4.2867684	42080000
264	0.375	8.786634	0.7593126	4.3066177	42240000
265	0.3750000298023224	8.768109	0.74830586	4.308418	42400000
266	0.4000000059604645	8.79887	0.72748923	4.312926	42560000
267	0.45625001192092896	8.776041	0.7226172	4.2969575	42720000
268	0.44999998807907104	8.779822	0.743349	4.30721	42880000
269	0.4749999940395355	8.777519	0.73562413	4.2680507	43040000
270	0.4000000059604645	8.819403	0.7302062	4.287814	43200000
271	0.45625001192092896	8.858812	0.728991	4.293998	43360000
272	0.4437499940395355	8.83333	0.7245763	4.2884064	43520000
273	0.3812500238418579	8.764315	0.73403883	4.283419	43680000
274	0.40625	8.776895	0.7306886	4.3156953	43840000
275	0.4625000059604645	8.74142	0.72765785	4.303838	44000000
276	0.4937499761581421	8.785976	0.73438376	4.297511	44160000
277	0.36250001192092896	8.797712	0.7317595	4.289222	44320000
278	0.4437499940395355	8.788946	0.7273392	4.3069563	44480000
279	0.43125003576278687	8.773445	0.70373034	4.2929654	44640000
280	0.35624998807907104	8.762246	0.70522153	4.287884	44800000
281	0.43125003576278687	8.75118	0.70648944	4.3126	44960000
282	0.4750000238418579	8.788929	0.7088965	4.320411	45120000
283	0.4937499761581421	8.80219	0.71811545	4.3169394	45280000
284	0.4312499761581421	8.767887	0.70681185	4.2954135	45440000
285	0.42500001192092896	8.8008375	0.7140136	4.321333	45600000
286	0.45625001192092896	8.738634	0.71810967	4.2747726	45760000
287	0.44999998807907104	8.75089	0.7138489	4.2778234	45920000
288	0.3999999761581421	8.705006	0.7127606	4.302111	46080000
289	0.38749998807907104	8.664509	0.71184653	4.281163	46240000
290	0.4125000238418579	8.676312	0.72532994	4.2878966	46400000
291	0.4312500059604645	8.726406	0.7034389	4.2784357	46560000
292	0.4124999940395355	8.659223	0.69883645	4.287012	46720000
293	0.3812499940395355	8.673403	0.70211315	4.293417	46880000
294	0.41874998807907104	8.649893	0.69479626	4.281873	47040000
295	0.38749998807907104	8.6614685	0.6958807	4.272036	47200000
296	0.41875001788139343	8.689103	0.7039754	4.276248	47360000
297	0.46875	8.70433	0.7014023	4.3030143	47520000
298	0.4375	8.689979	0.69898826	4.282107	47680000
299	0.41874998807907104	8.681051	0.68951774	4.265794	47840000
300	0.34375	8.682686	0.697427	4.266003	48000000
